32,16,1024,32,32,os,1085,47.189
32,32,512,32,32,os,573,89.354
8,32,1024,32,32,os,1085,23.594
32,16,512,32,32,os,573,44.677
16,16,1024,32,32,os,1085,23.594
32,32,256,32,32,os,317,80.757
8,32,512,32,32,os,573,22.339
32,16,256,32,32,os,317,40.379
16,16,512,32,32,os,573,22.339
32,32,128,32,32,os,189,67.725
8,32,256,32,32,os,317,20.189
32,16,128,32,32,os,189,33.862
16,16,256,32,32,os,317,20.189
32,32,64,32,32,os,125,51.2
8,32,128,32,32,os,189,16.931
32,16,64,32,32,os,125,25.6
16,16,128,32,32,os,189,16.931
32,32,32,32,32,os,93,34.409
8,32,64,32,32,os,125,12.8
32,16,32,32,32,os,93,17.204
16,16,64,32,32,os,125,12.8
32,32,16,32,32,os,77,20.779
8,32,32,32,32,os,93,8.602
32,16,16,32,32,os,77,10.39
16,16,32,32,32,os,93,8.602
32,32,8,32,32,os,69,11.594
64,32,512,32,32,os,1147,89.276
32,32,1024,32,32,os,1085,94.378
64,64,256,32,32,os,1271,80.566
16,64,512,32,32,os,1147,44.638
64,32,256,32,32,os,635,80.63
64,64,128,32,32,os,759,67.457
16,64,256,32,32,os,635,40.315
64,32,128,32,32,os,379,67.546
64,64,64,32,32,os,503,50.895
16,64,128,32,32,os,379,33.773
64,32,64,32,32,os,251,50.996
64,64,32,32,32,os,375,34.133
16,64,64,32,32,os,251,25.498
64,32,32,32,32,os,187,34.225
64,64,16,32,32,os,311,20.579
16,64,32,32,32,os,187,17.112
64,32,16,32,32,os,155,20.645
64,64,8,32,32,os,279,11.47
32,128,256,32,32,os,1271,80.566
128,64,128,32,32,os,1519,67.413
128,128,64,32,32,os,2015,50.819
32,128,128,32,32,os,759,67.457
128,64,64,32,32,os,1007,50.844
128,128,32,32,32,os,1503,34.065
32,128,64,32,32,os,503,50.895
128,64,32,32,32,os,751,34.088
128,128,16,32,32,os,1247,20.529
32,128,32,32,32,os,375,34.133
128,64,16,32,32,os,623,20.546
128,128,8,32,32,os,1119,11.439
64,256,64,32,32,os,2015,50.819
256,128,32,32,32,os,3007,34.054
256,256,16,32,32,os,4991,20.517
64,256,32,32,32,os,1503,34.065
256,128,16,32,32,os,2495,20.521
256,256,8,32,32,os,4479,11.431
8,32,16,32,32,os,77,5.195
32,16,8,32,32,os,69,5.797
16,16,16,32,32,os,77,5.195
32,32,4,32,32,os,65,6.154
8,32,8,32,32,os,69,2.899
32,16,4,32,32,os,65,3.077
16,16,8,32,32,os,69,2.899
32,32,2,32,32,os,63,3.175
8,32,4,32,32,os,65,1.538
